text,label
呵呵，这就是所谓的专家建议？建议专家不要建议。,0
你这种人，真的是活在阴沟里的老鼠。,0
这种事情，也就是发生在你们这种素质低的地方。,0
别在这装大神了，你那点水平我一眼就看穿了。,0
你这种人，真的是连垃圾分类都不收你。,0
这种烂掉的剧本，也好意思拿出来拍电影？,0
看了你的言论，我突然觉得我自闭症都被你气好了。,0
这种毫无诚意的回复，建议大家直接拉黑。,0
你是不是觉得你自己很红？其实大家都在等你凉。,0
这种畸形的优越感，真的是让人笑掉大牙。,0
这种内容，简直是浪费我的流量，赔钱！,0
你这种人，真的是互联网文明的终结者。,0
这种话你也说得出口，真是不怕报应啊。,0
看到你我就想起了那句‘相由心生’。,0
这种程度的脑残，真的是已经到了晚期。,0
你这种人，除了杠还会什么？,0
这种毫无底线的博眼球，真的是让人鄙视。,0
你是不是出门没带脑子？一直在这里丢人现眼。,0
这种人，真的是社会渣滓。,0
看到你被这么多人围攻，我真的很开心。,0
你这种智商，是怎么通过九年义务教育的？,0
这种作品，简直是精神残疾。,0
呵呵，这就是所谓的国民女神？我看是国民大妈吧。,0
你这种人，真的是把自私自利写在了脸上。,0
这种事情，只有像你这种没素质的人才干得出来。,0
别在这装单纯了，你那点心机大家都看在眼里。,0
你这种人，真的是活得一点尊严都没有。,0
这种烂事你也发，是不是家里没温暖啊。,0
看了你的回复，我决定去吃点药冷静一下，被你蠢到了。,0
这种毫无深度的剖析，简直是误导大众。,0
你是不是觉得自己很拽？其实像个二流子。,0
这种人，真的是多听一秒都觉得折寿。,0
看到你这么惨，我也就放心了。,0
这种智商，真的不建议出来活动，免得走丢。,0
你这种人，真的是把‘见利忘义’做到了极致。,0
这种毫无内涵的视频，真的是在浪费资源。,0
你是不是脑子被浆糊糊住了？说话前言不搭后语。,0
这种人，真的是除了作秀啥也不会。,0
看到你还在蹦跶，我就觉得这个世界太不公平了。,0
你这种智商，真的是人类进化的败笔。,0
这种作品，简直是审美地狱。,0
呵呵，这就是所谓的教育专家？我看是毁人不倦吧。,0
你这种人，真的是把虚伪发挥到了巅峰。,0
这种事情，也就发生在你们那种鸟不拉屎的地方。,0
别在这装内行了，你那点猫腻大家都心知肚明。,0
你这种人，真的是连狗看了都摇头。,0
这种烂掉的台词，也好意思说出口？,0
看了你的评论，我真的觉得我刚才吃的午饭都要吐出来了。,0
这种毫无营养的讨论，建议直接忽略。,0
你是不是觉得你很有才华？其实是一桶废纸。,0
这种畸形的心态，真的是让人无语至极。,0
这种内容，简直是浪费我的生命，差评！,0
你这种人，真的是网络暴力的发源地。,0
这种话你也信，你上辈子一定是头猪吧。,0
看到你我就想起了那句‘金玉其外败絮其中’。,0
这种程度的智障，真的是已经无药可救了。,0
你这种人，除了喷人还会什么？,0
这种毫无底线的炒作，简直是丢人丢到家了。,0
你是不是脑壳被驴踢了？说话逻辑全无。,0
这种人，真的是活着就是对别人的折磨。,0
看到你跌落神坛，我开心地喝了一大杯可乐。,0
你这种智商，建议直接回炉重造吧，别出来了。,0
这种作品，简直是文化垃圾。,0
呵呵，这就是所谓的流量小生？我看是流量小丑吧。,0
你这种人，真的是把不要脸当成了勋章。,0
这种事情，只有像你这种没家教的人才做得出来。,0
别在这装无辜了，你做的那些丑事大家都记得呢。,0
你这种人，真的是活得像个笑话。,0
这种烂剧也推，是不是收了剧组的烂钱？,0
看了你的回复，我决定以后看到你就绕着走，怕传染。,0
这种毫无价值的资讯，简直是信息垃圾。,0
你是不是觉得自己很帅？其实像个杀马特。,0
这种人，真的是多待一秒都觉得压抑。,0
看到你还没凉，我感到非常遗憾。,0
这种智商，真的不适合参与人类文明。,0
你这种人，真的是把‘趋炎附势’做到了极致。,0
这种毫无质量的自拍，真的是在污染视线。,0
你是不是脑子被水泡发了？说话一点逻辑都没有。,0
这种人，真的是除了吹牛皮啥也不会。,0
看到你还在带节奏，我就想送你一个禁言套餐。,0
你这种智商，真的是人类文明的倒退。,0
这种作品，简直是艺术的墓地。,0
呵呵，这就是所谓的文学大师？我看是抄袭大师吧。,0
你这种人，真的是把阴险毒辣写在了骨子里。,0
这种事情，也就能在你们那种落后的地方发生。,0
别在这装大佬了，你那点底细早就被扒光了。,0
你这种人，真的是连空气都觉得你多余。,0
这种烂掉的梗，也好意思拿出来炒冷饭？,0
看了你的评论，我真的觉得我的眼球受到了不可逆的损伤。,0
这种毫无根据的猜测，建议直接闭嘴。,0
你是不是觉得你很有魅力？其实大家都在躲着你。,0
这种畸形的观念，真的是在害人害己。,0
这种内容，简直是浪费我的脑细胞，退订！,0
你这种人，真的是键盘侠中的战斗机。,0
这种话你也敢发，你是嫌自己活得太久了吗？,0
看到你我就想起了那句‘马不知脸长’。,0
这种程度的脑残，真的是已经突破了天际。,0
你这种人，除了抬杠还会什么，简直是活体弹幕。,0
这种毫无下限的恶搞，真的是在挑战大众的审美。,0
你是不是出门忘了带脑子？一直在这里胡言乱语。,0
这种人，真的是活着就是对地球的负担。,0
看到你被大家一致唾弃，我感到十分欣慰。,0
你这种智商，是怎么在社会上混到现在的？,0
这种作品，简直是灵魂的枷锁。,0
呵呵，这就是所谓的成功学大师？我看是传销头子吧。,0
你这种人，真的是把见钱眼开演绎到了巅峰。,0
这种事情，只有像你这种没骨气的人才干得出来。,0
别在这装可怜了，你背地里害人的时候可没这么柔弱。,0
你这种人，真的是活得连一点尊严都没有了。,0
这种烂事你也拿出来显摆，是不是脑子里装了水泥？,0
看了你的回复，我决定去洗洗脑子，被你的智商拉低了。,0
这种毫无逻辑的辩解，简直是在侮辱大家的智商。,0
你是不是觉得自己很时尚？其实像个精神小伙。,0
这种人，真的是多说一句话都觉得在浪费唾沫。,0
看到你这么落魄，我忍不住笑出了声。,0
这种智商，真的不建议参与讨论，还是保持沉默吧。,0
你这种人，真的是把‘恩将仇报’做到了极致。,0
这种毫无美感的视频，真的是在挑战视神经。,0
你是不是脑子被门挤了还没好？说话全是坑。,0
这种人，真的是除了坑蒙拐骗啥也不会。,0
看到你还在蹦跶，我就想送你一张飞往外太空的单程票。,0
你这种智商，真的是给灵长类动物丢脸。,0
这种作品，简直是创意的荒漠。,0
呵呵，这就是所谓的业界精英？我看是业界败类吧。,0
你这种人，真的是把自私冷血刻在了灵魂里。,0
这种事情，也就只有在你们那种没开化的地方才有。,0
别在这装内行了，你那点三脚猫功夫早就过时了。,0
你这种人，真的是连垃圾桶都不想接纳你。,0
这种烂掉的桥段，也好意思拿出来骗眼泪？,0
看了你的评论，我真的觉得我刚才喝的水都要喷出来了。,0
这种毫无营养的互动，建议直接无视。,0
你是不是觉得你很有品位？其实是一股土豪味。,0
这种畸形的心理，真的是在摧毁正常的社交。,0
这种内容，简直是浪费我的时间成本，滚粗！,0
今天的会议记录已经发送到您的电子邮箱。,1
该型号的显示器支持144Hz刷新率。,1
进入大厅后请向左转，电梯在走廊尽头。,1
根据天气预报，明天局部地区有小雨。,1
本次列车的终点站是上海虹桥站。,1
请在提交申请前仔细核对您的个人信息。,1
这部电影的片长总共是125分钟。,1
这种植物的生长周期大约为三个月。,1
系统的默认背景颜色是浅灰色。,1
快递员预计会在下午两点到四点之间送达。,1
这份合同样本仅供参考，不具法律效力。,1
这种面粉主要用于制作面包和馒头。,1
数据库目前正在进行例行维护，暂不可用。,1
这种材料在高温下会逐渐改变形态。,1
您可以点击页面下方的按钮下载PDF文件。,1
这条街道全长约1.5公里，设有多个租赁点。,1
手机在充电时，指示灯会显示为黄色。,1
该项研究的结果已在最新的学术期刊上发表。,1
这里提供两种支付方式：现金或移动支付。,1
这台空调的额定功率为1500瓦。,1
请将过期的药瓶投入指定的回收箱内。,1
附近的图书馆每周一闭馆进行整理。,1
该软件目前支持多种不同版本的操作系统。,1
水会在摄氏0度时开始结冰。,1
办理入职手续需要准备三张近期免冠照片。,1
这一批次的货物已经全部装上集装箱。,1
地图显示前方五百米处有一个加油站。,1
这种型号的电池不建议重复充电使用。,1
展厅内禁止使用闪光灯进行拍照。,1
账户余额将在五个工作日内退还。,1
视频的播放速度可以在设置里进行调节。,1
该项目目前的进度符合预期的开发计划。,1
公交卡可以在自动充值机上自助办理。,1
